P1	743_PA4378_Ctrl_8	870
P1	744_PA0525_Ctrl_41	40
P1	745_PA1300_Ctrl_72	3
P1	746_PA0905.2_Ctrl_65	43
P1	747_PA5009_Ctrl_91	3533
P1	748_PA0683_Ctrl_103	151
P1	749_PA3697_Ctrl_31	322
P1	74_PA3025_Ctrl_44	287
P1	750_PA3279_Ctrl_102	330
P1	751_PA4499_Ctrl_50	121
P1	752_PA5362_Ctrl_75	135
P1	753_PA4431_Ctrl_51	142
P1	754_PA4614_Ctrl_1	559
P1	755_PA0516_Ctrl_55	243
P1	756_PA1609_Ctrl_21	243
P1	757_PA2652_Ctrl_50	389
P1	758_PA0685_Ctrl_43	375
P1	759_PA0296_Ctrl_681	184
P1	75_PA5539_Ctrl_89	859
P1	760_PA3250_Ctrl_139	1154
P1	762_PA2116_Ctrl_87	350
P1	763_PA0528_Ctrl_63	151
P1	764_PA4405_Ctrl_131	77
P1	765_PA1964_Ctrl_127	238
P1	766_PA1331_Ctrl_46	107
P1	767_PA3340_Ctrl_91	506
P1	768_PA0474_Ctrl_27	96
P1	769_PA2609_Ctrl_19	242
P1	76_PA3424_Ctrl_72	477
P1	770_PA3336_Ctrl_7	346
P1	771_PA0004_Ctrl_120	1538
P1	772_PA3341_Ctrl_76	25
P1	773_PA0843_Ctrl_54	503
P1	774_PA4865_Ctrl_164	232
P1	775_PA2909_Ctrl_67	75
P1	776_PA1193_Ctrl_36	428
P1	777_PA4019_Ctrl_109	77
P1	778_PA2600_Ctrl_60	3679
P1	779_PA1593_Ctrl_50	540
P1	77_PA1664_Ctrl_38	102
P1	780_PA3261_Ctrl_84	1065
P1	781_PA2027_Ctrl_64	232
P1	782_PA1016_Ctrl_2	746
P1	783_PA2763a_Ctrl_67	416
P1	784_PA4678_Ctrl_43	759
P1	785_PA2830_Ctrl_45	697
P1	786_PA4376_Ctrl_132	603
P1	787_PA3021_Ctrl_91	581
P1	788_PA4551_Ctrl_183	1799
P1	789_PA3309_Ctrl_40	1265
P1	78_PA2189_Ctrl_32	550
P1	790_PA3472_Ctrl_95	391
P1	791_PA4607_Ctrl_72	468
P1	792_PA0052_Ctrl_7	379
P1	793_PA1278_Ctrl_60	3
P1	794_PA2684_Ctrl_10	1437
P1	795_PA4606_Ctrl_19	202
P1	796_PA4506_Ctrl_60	188
P1	797_PA3829_Ctrl_65	175
P1	798_PA0073_Ctrl_162	78
P1	799_PA4590_Ctrl_49	2277
P1	79_PA0012_Ctrl_99	100
P1	7_PA0668_Ctrl_57	902
P1	800_PA4533_Ctrl_84	139
P1	801_PA3495_Ctrl_54	452
P1	802_PA3951_Ctrl_48	13
P1	803_PA1493_Ctrl_233	263
P1	804_PA2325_Ctrl_2	273
P1	805_PA1809_Ctrl_40	128
P1	806_PA4910_Ctrl_16	871
P1	807_PA1320_Ctrl_135	76
P1	808_PA4847_Ctrl_122	285
P1	809_PA5318_Ctrl_51	258
P1	80_PA0875_Ctrl_68	154
P1	810_PA5565_Ctrl_123	238
P1	811_PA5491_Ctrl_67	192
P1	812_PA4626_Ctrl_60	228
P1	813_PA0682_Ctrl_2	462
P1	814_PA2130_Ctrl_8	258
P1	815_PA2312a_Ctrl_134	1477
P1	816_PA4639_Ctrl_33	402
P1	817_PA2247_Ctrl_19	830
P1	818_PA0746_Ctrl_49	1883
P1	819_PA4470_Ctrl_78	129
P1	81_PA0967_Ctrl_92	377
P1	820_PA2312_Ctrl_33	106
P1	821_PA2524_Ctrl_122	90
P1	822_PA1462_Ctrl_114	67
P1	823_PA0486_Ctrl_27	1194
P1	824_PA0022_Ctrl_65	810
P1	825_PA5443_Ctrl_35	111
P1	826_PA0325_Ctrl_115	667
P1	827_PA4598_Ctrl_92	1304
P1	828_PA4063_Ctrl_9	390
P1	829_PA0340_Ctrl_41	325
P1	82_PA0429_Ctrl_6	836
P1	830_PA2958_Ctrl_79	141
P1	831_PA4789_Ctrl_1	51
P1	832_PA0013_Ctrl_128	154
P1	833_PA0002_Ctrl_56	158
P1	834_PA0255_Ctrl_25	398
P1	835_PA2458_Ctrl_72	73
P1	836_PA0290_Ctrl_80	721
P1	837_PA0331_Ctrl_99	20
P1	838_PA4930_Ctrl_54	12
P1	839_PA2385_Ctrl_15	103
P1	83_PA2799_Ctrl_74	64
P1	840_PA2569_Ctrl_93	1057
P1	841_PA4830_Ctrl_72	160
P1	842_PA4077_Ctrl_12	308
P1	843_PA2294_Ctrl_34	243
P1	844_PA4998_Ctrl_21	258
P1	845_PA4491_Ctrl_108	974
P1	846_PA2567_Ctrl_105	542
P1	847_PA1765_Ctrl_58	7
P1	848_PA2605_Ctrl_34	29
P1	849_PA4441_Ctrl_103	197
P1	84_PA5568_Ctrl_89	1891
P1	850_PA2924_Ctrl_116	324
P1	851_PA5482_Ctrl_100	476
P1	852_PA2830_Ctrl_2	581
P1	853_PA5269_Ctrl_1	1
P1	854_PA4359_Ctrl_17	176
P1	855_PA0558_Ctrl_11	73
P1	856_PA1443_Ctrl_69	1005
P1	857_PA3108_Ctrl_66	50
P1	858_PA0644_Ctrl_22	998
P1	859_PA0086_Ctrl_96	333
P1	85_PA3413_Ctrl_71	804
P1	860_PA4596_Ctrl_134	346
P1	861_PA3038_Ctrl_62	702
P1	862_PA5485_Ctrl_30	188
P1	863_PA4662_Ctrl_18	1423
P1	864_PA4372_Ctrl_9	1308
P1	865_PA3594_Ctrl_2	525
P1	866_PA4757_Ctrl_61	391
P1	867_PA2829_Ctrl_2	147
P1	868_PA3943_Ctrl_77	544
P1	869_PA5287_Ctrl_53	146
P1	86_PA1210_Ctrl_39	466
P1	870_PA2866_Ctrl_2	763
P1	871_PA0742_Ctrl_70	57
P1	872_PA4200_Ctrl_56	2
P1	873_PA3145_Ctrl_104	1420
P1	874_PA3260_Ctrl_53	615
P1	875_PA1980_Ctrl_39	159
P1	876_PA5030_Ctrl_21	323
P1	877_PA0379_Ctrl_47	520
P1	878_PA3671_Ctrl_85	126
P1	879_PA4566_Ctrl_101	227
P1	87_PA1041_Ctrl_88	130
P1	880_PA2973_Ctrl_81	841
P1	881_PA1286_Ctrl_1	153
P1	882_PA4669_Ctrl_98	997
P1	883_PA5500_Ctrl_137	402
P1	884_PA5057_Ctrl_7	533
P1	885_PA5035_Ctrl_70	384
P1	886_PA0265_Ctrl_104	1076
P1	887_PA1416_Ctrl_78	627
P1	888_PA2210_Ctrl_23	411
P1	889_PA2820_Ctrl_75	492
P1	88_PA1642_Ctrl_1	459
P1	890_PA4524.1_Ctrl_2	299
P1	891_PA4406_Ctrl_18	446
P1	892_PA0172_Ctrl_112	1170
P1	893_PA1600_Ctrl_113	107
P1	894_PA1230_Ctrl_7	565
P1	895_PA3541_Ctrl_27	228
P1	896_PA3676_Ctrl_138	385
P1	897_PA2222_Ctrl_6	283
P1	898_PA5122_Ctrl_2	636
P1	899_PA0186_Ctrl_92	928
P1	8_PA5200_Ctrl_70	1064
P1	900_PA2169_Ctrl_77	226
P1	901_PA3357_Ctrl_26	395
P1	902_PA2589_Ctrl_96	211
P1	903_PA4637_Ctrl_6	109
P1	904_PA3257_Ctrl_19	616
P1	905_PA2233_Ctrl_64	45
P1	906_PA4047_Ctrl_57	285
P1	907_PA4416_Ctrl_110	423
P1	909_PA4457_Ctrl_197	168
P1	90_PA1111_Ctrl_63	84
P1	910_PA1964_Ctrl_102	626
P1	911_PA2742_Ctrl_33	433
P1	912_PA1409_Ctrl_76	377
P1	913_PA2441_Ctrl_21	526
P1	914_PA0645_Ctrl_74	261
P1	915_PA4275_Ctrl_122	1052
P1	916_PA4541_Ctrl_72	43
P1	917_PA2309_Ctrl_52	253
P1	918_PA3540_Ctrl_177	996
P1	919_PA3819_Ctrl_72	548
P1	91_PA0491_Ctrl_7	492
P1	920_PA3856_Ctrl_49	274
P1	921_PA1489_Ctrl_132	137
P1	922_PA4926_Ctrl_49	493
P1	923_PA0570_Ctrl_44	217
P1	924_PA4321_Ctrl_80	759
P1	925_PA0794_Ctrl_16	201
P1	926_PA2531_Ctrl_128	259
P1	927_PA5280_Ctrl_59	1009
P1	928_PA1785_Ctrl_105	64
P1	929_PA4094_Ctrl_5	212
P1	930_PA3629_Ctrl_74	128
P1	931_PA1212_Ctrl_110	403
P1	933_PA1577_Ctrl_5	213
P1	934_PA3010_Ctrl_6	290
P1	935_PA3564_Ctrl_59	287
P1	936_PA0321_Ctrl_31	21
P1	937_PA4248_Ctrl_22	2
P1	938_PA3360_Ctrl_84	614
P1	939_PA0988_Ctrl_76	108
P1	93_PA5562_Ctrl_42	529
P1	940_PA2990_Ctrl_153	1168
P1	941_PA5225_Ctrl_6	477
P1	942_PA0367_Ctrl_1	18
P1	943_PA1406_Ctrl_57	586
P1	944_PA0636_Ctrl_113	2787
P1	945_PA3417_Ctrl_22	373
P1	946_PA1351_Ctrl_122	907
P1	947_PA4210_Ctrl_484	113
P1	948_PA3648_Ctrl_111	1642
P1	949_PA1347_Ctrl_156	600
P1	94_PA0129_Ctrl_59	481
P1	950_PA2870_Ctrl_39	224
P1	951_PA0114_Ctrl_68	442
P1	952_PA3107_Ctrl_54	252
P1	953_PA1568_Ctrl_109	118
P1	954_PA3361_Ctrl_80	254
P1	955_PA2143_Ctrl_91	458
P1	956_PA1163_Ctrl_28	936
P1	957_PA0390_Ctrl_5	522
P1	958_PA3355_Ctrl_45	1330
P1	95_PA4086_Ctrl_52	674
P1	960_PA2780_Ctrl_92	699
P1	961_PA1614_Ctrl_19	53
P1	963_PA2448_Ctrl_107	64
P1	964_PA3613_Ctrl_39	678
P1	965_PA0666_Ctrl_58	955
P1	966_PA0428_Ctrl_6	257
P1	967_PA5429_Ctrl_111	371
P1	968_PA4437_Ctrl_56	120
P1	969_PA1816_Ctrl_26	64
P1	96_PA3720_Ctrl_81	697
P1	970_PA0056_Ctrl_7	139
P1	971_PA5521_Ctrl_60	884
P1	972_PA0484_Ctrl_77	195
P1	973_PA0383_Ctrl_24	381
P1	974_PA1416_Ctrl_12	28
P1	975_PA5423_Ctrl_7	503
P1	976_PA0497_Ctrl_66	560
P1	977_PA3105_Ctrl_21	262
P1	978_PA4256_Ctrl_42	670
P1	979_PA2570_Ctrl_93	220
P1	97_PA4454_Ctrl_108	525
P1	980_PA1105_Ctrl_141	92
P1	981_PA0709_Ctrl_62	1002
P1	982_PA0707_Ctrl_87	253
P1	983_PA1536_Ctrl_7	489
P1	984_PA0690_Ctrl_60	86
P1	985_PA0408_Ctrl_152	87
P1	986_PA0553_Ctrl_45	244
P1	987_PA4974_Ctrl_70	887
P1	988_PA3509_Ctrl_18	148
P1	98_PA2910_Ctrl_78	161
P1	990_PA1171_Ctrl_32	111
P1	991_PA0278_Ctrl_29	66
P1	992_PA5258_Ctrl_68	1256
P1	993_PA0054_Ctrl_58	201
P1	994_PA4009_Ctrl_87	242
P1	995_PA1384_Ctrl_146	12
P1	996_PA4675_Ctrl_7	3139
P1	997_PA4677_Ctrl_34	220
P1	998_PA1019_Ctrl_111	777
P1	999_PA3112_Ctrl_31	687
P1	99_PA4103_Ctrl_29	618
P1	9_PA5054_Ctrl_83	113
P1	PA14_RS00005_dnaA_2	1
P1	PA14_RS00005_dnaA_74	3
P1	PA14_RS00010_dnaN_2	8
P1	PA14_RS00020_gyrB_120	1122
P1	PA14_RS00020_gyrB_32	20
P1	PA14_RS00020_gyrB_98	17
P1	PA14_RS00025_plsC_18	11
P1	PA14_RS00025_plsC_75	173
P1	PA14_RS00030_gmhB_88	464
P1	PA14_RS00040_glyS_57	1
P1	PA14_RS00040_glyS_78	120
P1	PA14_RS00045_glyQ_117	1
P1	PA14_RS00045_glyQ_30	1
P1	PA14_RS00045_glyQ_95	48
P1	PA14_RS00090_fmt_51	13
P1	PA14_RS00090_fmt_7	70
P1	PA14_RS00090_fmt_78	4
P1	PA14_RS00095_def_114	53
P1	PA14_RS00095_def_29	28
P1	PA14_RS00095_def_6	38
P1	PA14_RS00095_def_88	199
P1	PA14_RS00110_tsaC_102	778
P1	PA14_RS00110_tsaC_151	14
P1	PA14_RS00110_tsaC_35	464
P1	PA14_RS00110_tsaC_65	69
P1	PA14_RS00120_hemF_101	3
P1	PA14_RS00120_hemF_36	6
P1	PA14_RS00120_hemF_68	462
P1	PA14_RS00125_aroE_118	180
P1	PA14_RS00125_aroE_31	86
P1	PA14_RS00125_aroE_52	46
P1	PA14_RS00125_aroE_83	342
P1	PA14_RS00180_trpA_27	553
P1	PA14_RS00180_trpA_51	1
P1	PA14_RS00180_trpA_7	847
P1	PA14_RS00180_trpA_75	12
P1	PA14_RS00185_trpB_30	35
P1	PA14_RS00185_trpB_69	358
P1	PA14_RS00185_trpB_9	493
P1	PA14_RS00185_trpB_97	675
P1	PA14_RS01685_serA_61	9
P1	PA14_RS01685_serA_87	52
P1	PA14_RS01755_rpiA_102	331
P1	PA14_RS01755_rpiA_39	11
P1	PA14_RS01755_rpiA_59	69
P1	PA14_RS01785_-_147	146
P1	PA14_RS01785_-_168	39
P1	PA14_RS01785_-_42	319
P1	PA14_RS01785_-_99	418
P1	PA14_RS01815_lgt_101	42
P1	PA14_RS01815_lgt_16	840
P1	PA14_RS01820_thyA_1	76
P1	PA14_RS01820_thyA_96	58
P1	PA14_RS01860_folA_29	488
P1	PA14_RS01860_folA_73	18
P1	PA14_RS01875_ilvD_27	1251
P1	PA14_RS01875_ilvD_5	37
P1	PA14_RS01925_fdx1_104	322
P1	PA14_RS01925_fdx1_143	240
P1	PA14_RS01925_fdx1_50	333
P1	PA14_RS01930_coaD_108	173
P1	PA14_RS01930_coaD_88	452
P1	PA14_RS01985_ftsY_14	1
P1	PA14_RS01985_ftsY_34	28
P1	PA14_RS02000_rpoH_119	53
P1	PA14_RS02000_rpoH_144	142
P1	PA14_RS02025_thiG_1	33
P1	PA14_RS02025_thiG_23	26
P1	PA14_RS02025_thiG_44	309
P1	PA14_RS02025_thiG_66	493
P1	PA14_RS02065_metW_127	508
P1	PA14_RS02065_metW_38	1520
P1	PA14_RS02065_metW_9	10
P1	PA14_RS02065_metW_90	266
P1	PA14_RS02070_metX_42	376
P1	PA14_RS02070_metX_5	45
P1	PA14_RS02070_metX_68	67
P1	PA14_RS02070_metX_93	385
P1	PA14_RS02090_proC_11	1071
P1	PA14_RS02090_proC_72	84
P1	PA14_RS02090_proC_97	1
P1	PA14_RS02130_pyrC_114	53
P1	PA14_RS02130_pyrC_147	482
P1	PA14_RS02130_pyrC_252	318
P1	PA14_RS02130_pyrC_6	521
P1	PA14_RS02135_pyrB_103	163
P1	PA14_RS02135_pyrB_40	165
P1	PA14_RS02135_pyrB_5	70
P1	PA14_RS02135_pyrB_80	649
P1	PA14_RS02145_yqgF_134	423
P1	PA14_RS02145_yqgF_200	1468
P1	PA14_RS02145_yqgF_6	74
P1	PA14_RS02145_yqgF_87	589
P1	PA14_RS02225_bioA_34	109
P1	PA14_RS02225_bioA_7	394
P1	PA14_RS02225_bioA_86	165
P1	PA14_RS02260_oprM_50	16
P1	PA14_RS02260_oprM_75	41
P1	PA14_RS02260_oprM_98	18
P1	PA14_RS02275_metF_12	456
P1	PA14_RS02275_metF_43	251
P1	PA14_RS02275_metF_65	86
P1	PA14_RS02275_metF_85	575
P1	PA14_RS02285_sahH_121	2
P1	PA14_RS02285_sahH_20	448
P1	PA14_RS02285_sahH_57	25
P1	PA14_RS02285_sahH_93	239
P1	PA14_RS02615_bioB_1	395
P1	PA14_RS02615_bioB_26	725
P1	PA14_RS02615_bioB_50	36
P1	PA14_RS02615_bioB_76	125
P1	PA14_RS02620_bioF_2	213
P1	PA14_RS02620_bioF_24	60
P1	PA14_RS02620_bioF_51	218
P1	PA14_RS02620_bioF_83	141
P1	PA14_RS02630_bioC_144	5
P1	PA14_RS02630_bioC_17	516
P1	PA14_RS02630_bioC_175	517
P1	PA14_RS02630_bioC_66	110
P1	PA14_RS02635_bioD_2	580
P1	PA14_RS02635_bioD_23	13
P1	PA14_RS02635_bioD_93	70
P1	PA14_RS02850_metK_15	150
P1	PA14_RS02850_metK_39	410
P1	PA14_RS02850_metK_67	147
P1	PA14_RS02850_metK_93	68
P1	PA14_RS02860_tktA_56	38
P1	PA14_RS02860_tktA_7	6
P1	PA14_RS02860_tktA_78	818
P1	PA14_RS02875_epd_1	93
P1	PA14_RS02875_epd_137	184
P1	PA14_RS02875_epd_45	42
P1	PA14_RS02875_epd_85	281
P1	PA14_RS02880_pgk_33	280
P1	PA14_RS02880_pgk_57	64
P1	PA14_RS02880_pgk_8	298
P1	PA14_RS02880_pgk_90	1
P1	PA14_RS02895_fda_2	15
P1	PA14_RS02895_fda_68	177
P1	PA14_RS03010_rpoD_94	86
P1	PA14_RS03015_dnaG_37	12
P1	PA14_RS03015_dnaG_6	13
P1	PA14_RS03025_rpsU_66	495
P1	PA14_RS03030_gcp_1	1
P1	PA14_RS03030_gcp_108	7
P1	PA14_RS03030_gcp_134	61
P1	PA14_RS03030_gcp_41	4
P1	PA14_RS03040_folB_146	140
P1	PA14_RS03040_folB_41	1
P1	PA14_RS03040_folB_75	524
P1	PA14_RS03040_folB_96	860
P1	PA14_RS03050_cca_121	303
P1	PA14_RS03050_cca_40	1209
P1	PA14_RS03050_cca_60	474
P1	PA14_RS03050_cca_87	84
P1	PA14_RS03095_pdxA_26	702
P1	PA14_RS03095_pdxA_50	175
P1	PA14_RS03095_pdxA_72	4
P1	PA14_RS03095_pdxA_92	14
P1	PA14_RS03100_surA_105	299
P1	PA14_RS03100_surA_22	32
P1	PA14_RS03100_surA_55	22
P1	PA14_RS03105_ostA_15	42
P1	PA14_RS03105_ostA_74	28
P1	PA14_RS03105_ostA_99	755
P1	PA14_RS03165_rpe_54	20
P1	PA14_RS03165_rpe_83	74
P1	PA14_RS03175_trpE_116	758
P1	PA14_RS03175_trpE_32	711
P1	PA14_RS03175_trpE_71	212
P1	PA14_RS03175_trpE_91	695
P1	PA14_RS03355_trpD_122	895
P1	PA14_RS03355_trpD_20	710
P1	PA14_RS03355_trpD_48	108
P1	PA14_RS03355_trpD_81	220
P1	PA14_RS03360_trpC_113	755
P1	PA14_RS03360_trpC_13	506
P1	PA14_RS03360_trpC_134	42
P1	PA14_RS03360_trpC_155	524
P1	PA14_RS03380_COQ7_26	83
P1	PA14_RS03380_COQ7_51	5
P1	PA14_RS03380_COQ7_6	3
P1	PA14_RS03380_COQ7_92	12
P1	PA14_RS03410_hemJ_111	2384
P1	PA14_RS03410_hemJ_167	272
P1	PA14_RS03410_hemJ_58	4
P1	PA14_RS03410_hemJ_88	849
P1	PA14_RS03415_argC_110	621
P1	PA14_RS03415_argC_131	158
P1	PA14_RS03415_argC_60	275
P1	PA14_RS03415_argC_83	453
P1	PA14_RS03430_yadR_122	982
P1	PA14_RS03430_yadR_144	535
P1	PA14_RS03430_yadR_17	23
P1	PA14_RS03430_yadR_44	251
P1	PA14_RS03475_birA_11	9
P1	PA14_RS03475_birA_111	154
P1	PA14_RS03475_birA_138	280
P1	PA14_RS03475_birA_42	3197
P1	PA14_RS03480_coaX_139	2
P1	PA14_RS03480_coaX_185	382
P1	PA14_RS03480_coaX_219	13
P1	PA14_RS03480_coaX_77	8
P1	PA14_RS03520_nusG_124	245
P1	PA14_RS03520_nusG_156	150
P1	PA14_RS03520_nusG_186	109
P1	PA14_RS03520_nusG_227	165
P1	PA14_RS03525_rplK_134	1
P1	PA14_RS03525_rplK_18	50
P1	PA14_RS03525_rplK_47	405
P1	PA14_RS03525_rplK_67	2
P1	PA14_RS03530_rplA_104	591
P1	PA14_RS03530_rplA_17	136
P1	PA14_RS03530_rplA_80	104
P1	PA14_RS03535_rplJ_113	164
P1	PA14_RS03535_rplJ_32	2
P1	PA14_RS03535_rplJ_59	166
P1	PA14_RS03535_rplJ_86	373
P1	PA14_RS03545_rpoB_117	230
P1	PA14_RS03545_rpoB_89	2
P1	PA14_RS03550_rpoC_59	1
P1	PA14_RS03560_rpsG_113	219
P1	PA14_RS03560_rpsG_69	228
P1	PA14_RS03565_fusA1_33	7
P1	PA14_RS03565_fusA1_74	35
P1	PA14_RS03575_rpsJ_118	1
P1	PA14_RS03575_rpsJ_12	2
P1	PA14_RS03575_rpsJ_45	2
P1	PA14_RS03575_rpsJ_68	10
P1	PA14_RS03580_rplC_73	14
P1	PA14_RS03580_rplC_97	2
P1	PA14_RS03585_rplD_101	37
P1	PA14_RS03585_rplD_149	8
P1	PA14_RS03585_rplD_77	13
P1	PA14_RS03590_rplW_40	4
P1	PA14_RS03590_rplW_9	5
P1	PA14_RS03595_rplB_116	817
P1	PA14_RS03610_rpsC_99	1
P1	PA14_RS03615_rplP_110	3
P1	PA14_RS03615_rplP_149	13
P1	PA14_RS03615_rplP_44	6
P1	PA14_RS03630_rplN_128	309
P1	PA14_RS03630_rplN_168	4
P1	PA14_RS03635_rplX_44	34
P1	PA14_RS03635_rplX_96	1
P1	PA14_RS03650_rpsH_113	2
P1	PA14_RS03650_rpsH_71	5
P1	PA14_RS03655_rplF_114	556
P1	PA14_RS03655_rplF_135	30
P1	PA14_RS03655_rplF_77	279
P1	PA14_RS03660_rplR_51	1
P1	PA14_RS03660_rplR_74	1
P1	PA14_RS03665_rpsE_116	303
P1	PA14_RS03665_rpsE_63	2
P1	PA14_RS03675_rplO_122	32
P1	PA14_RS03675_rplO_99	204
P1	PA14_RS03680_secY_137	183
P1	PA14_RS03690_rpsM_110	269
P1	PA14_RS03690_rpsM_62	3
P1	PA14_RS03690_rpsM_8	12
P1	PA14_RS03695_rpsK_140	769
P1	PA14_RS03700_rpsD_83	353
P1	PA14_RS03705_rpoA_116	19
P1	PA14_RS03710_rplQ_51	35
P1	PA14_RS04475_cupB4_112	79
P1	PA14_RS04475_cupB4_179	44
P1	PA14_RS04475_cupB4_65	150
P1	PA14_RS04475_cupB4_86	275
P1	PA14_RS04610_ribD_11	291
P1	PA14_RS04615_ribC_166	391
P1	PA14_RS04615_ribC_204	643
P1	PA14_RS04615_ribC_228	591
P1	PA14_RS04615_ribC_52	460
P1	PA14_RS04630_nusB_116	383
P1	PA14_RS04630_nusB_27	153
P1	PA14_RS04630_nusB_59	104
P1	PA14_RS04630_nusB_86	154
P1	PA14_RS04635_thiL_169	2385
P1	PA14_RS04635_thiL_257	30
P1	PA14_RS04635_thiL_27	138
P1	PA14_RS04635_thiL_293	219
P1	PA14_RS04655_ribA_104	1847
P1	PA14_RS04670_dxs_26	1
P1	PA14_RS04670_dxs_47	1
P1	PA14_RS04675_ispA_153	434
P1	PA14_RS04675_ispA_48	160
P1	PA14_RS04675_ispA_71	20
P1	PA14_RS04675_ispA_91	590
P1	PA14_RS04735_ppa_144	71
P1	PA14_RS04735_ppa_68	18
P1	PA14_RS04790_mpl_62	684
P1	PA14_RS04790_mpl_86	45
P1	PA14_RS04795_ubiX_111	198
P1	PA14_RS04795_ubiX_13	89
P1	PA14_RS04795_ubiX_38	50
P1	PA14_RS04795_ubiX_63	816
P1	PA14_RS04855_proA_134	136
P1	PA14_RS04855_proA_42	4
P1	PA14_RS04855_proA_8	1
P1	PA14_RS04855_proA_80	637
P1	PA14_RS04875_pbpA_123	90
P1	PA14_RS04875_pbpA_150	12
P1	PA14_RS04880_rodA_143	59
P1	PA14_RS04880_rodA_17	2
P1	PA14_RS04880_rodA_185	1
P1	PA14_RS04880_rodA_80	3
P1	PA14_RS04905_lipB_155	120
P1	PA14_RS04905_lipB_180	244
P1	PA14_RS04905_lipB_24	139
P1	PA14_RS04905_lipB_44	461
P1	PA14_RS04910_lis_147	91
P1	PA14_RS04910_lis_97	219
P1	PA14_RS04945_holA_108	54
P1	PA14_RS04945_holA_15	127
P1	PA14_RS04945_holA_80	6
P1	PA14_RS04950_lptE_45	124
P1	PA14_RS04950_lptE_67	4
P1	PA14_RS04970_cutE_120	2243
P1	PA14_RS04970_cutE_20	530
P1	PA14_RS04980_ybeY_36	45
P1	PA14_RS04980_ybeY_67	991
P1	PA14_RS04980_ybeY_87	337
P1	PA14_RS05005_hemL_6	13
P1	PA14_RS05005_hemL_63	1809
P1	PA14_RS05005_hemL_96	481
P1	PA14_RS05010_thiE_112	12
P1	PA14_RS05010_thiE_16	53
P1	PA14_RS05010_thiE_247	104
P1	PA14_RS05015_thiD_11	2
P1	PA14_RS05015_thiD_37	51
P1	PA14_RS05015_thiD_66	510
P1	PA14_RS05015_thiD_90	65
P1	PA14_RS05770_valS_112	89
P1	PA14_RS05800_yjgP_135	633
P1	PA14_RS05800_yjgP_62	50
P1	PA14_RS05800_yjgP_90	4
P1	PA14_RS05805_yjgQ_146	348
P1	PA14_RS05805_yjgQ_167	245
P1	PA14_RS05805_yjgQ_219	20
P1	PA14_RS05805_yjgQ_35	386
P1	PA14_RS05840_secD_100	2
P1	PA14_RS05845_secF_123	47
P1	PA14_RS05845_secF_23	324
P1	PA14_RS05845_secF_86	350
P1	PA14_RS05855_suhB_123	208
P1	PA14_RS05855_suhB_33	123
P1	PA14_RS05855_suhB_61	368
P1	PA14_RS05855_suhB_8	753
P1	PA14_RS05875_iscS_108	546
P1	PA14_RS05875_iscS_13	7
P1	PA14_RS05875_iscS_38	85
P1	PA14_RS05885_icsA_110	757
P1	PA14_RS05885_icsA_26	29
P1	PA14_RS05885_icsA_50	1389
P1	PA14_RS05885_icsA_81	266
P1	PA14_RS05890_hscB_13	378
P1	PA14_RS05890_hscB_75	96
P1	PA14_RS05895_hscA_48	1
P1	PA14_RS05895_hscA_78	2
P1	PA14_RS05895_hscA_8	1
P1	PA14_RS05900_fdx2_42	88
P1	PA14_RS05900_fdx2_7	1678
P1	PA14_RS05900_fdx2_92	424
P1	PA14_RS05910_ndk_72	21
P1	PA14_RS05930_gcpE_110	106
P1	PA14_RS05930_gcpE_19	78
P1	PA14_RS05930_gcpE_64	336
P1	PA14_RS05930_gcpE_89	904
P1	PA14_RS05935_hisS_126	39
P1	PA14_RS05935_hisS_14	218
P1	PA14_RS05935_hisS_149	2
P1	PA14_RS05935_hisS_61	59
P1	PA14_RS05950_engA_63	424
P1	PA14_RS05950_engA_86	87
P1	PA14_RS05985_leuA_108	373
P1	PA14_RS05985_leuA_5	440
P1	PA14_RS05985_leuA_66	952
P1	PA14_RS05985_leuA_88	516
P1	PA14_RS06100_guaB_102	33
P1	PA14_RS06100_guaB_54	1
P1	PA14_RS06100_guaB_76	158
P1	PA14_RS06105_guaA_111	5
P1	PA14_RS06105_guaA_39	1
P1	PA14_RS06105_guaA_8	10
P1	PA14_RS06285_cumB_108	1052
P1	PA14_RS06285_cumB_42	327
P1	PA14_RS06285_cumB_64	403
P1	PA14_RS06285_cumB_88	691
P1	PA14_RS06305_purL_12	41
P1	PA14_RS06305_purL_35	48
P1	PA14_RS06305_purL_71	401
P1	PA14_RS06305_purL_92	131
P1	PA14_RS06390_ffh_114	1288
P1	PA14_RS06390_ffh_45	238
P1	PA14_RS06395_rpsP_11	1
P1	PA14_RS06395_rpsP_35	4
P1	PA14_RS06395_rpsP_62	2
P1	PA14_RS06400_rimM_63	17
P1	PA14_RS06400_rimM_86	77
P1	PA14_RS06405_trmD_140	279
P1	PA14_RS06405_trmD_43	18
P1	PA14_RS06440_hom_10	1338
P1	PA14_RS06440_hom_131	61
P1	PA14_RS06440_hom_41	898
P1	PA14_RS06440_hom_80	714
P1	PA14_RS06445_thrC_120	11
P1	PA14_RS06445_thrC_20	45
P1	PA14_RS06445_thrC_74	393
P1	PA14_RS06445_thrC_97	41
P1	PA14_RS06610_wspF_31	81
P1	PA14_RS06610_wspF_65	457
P1	PA14_RS06610_wspF_98	71
P1	PA14_RS06620_prfB_39	138
P1	PA14_RS06625_lysS_104	298
P1	PA14_RS06625_lysS_62	10
P1	PA14_RS06700_yeaZ_117	493
P1	PA14_RS06700_yeaZ_29	237
